chr	pos1	pos2	chr2	pos3	pos4	length	width	Mean	maxpixel	pvalue	Stripiness
chr18	38295001	38340000	chr18	38295001	38610000	315000	45000	10.131832942559752	97.0%	0.006	1.336235620798478
chr7	101050001	101075000	chr7	101050001	101305000	255000	25000	14.052869201486018	99.0%	0.053	1.3300645784676006
chr19	46075001	46160000	chr19	46075001	46395000	320000	85000	14.157406203346639	97.0%	0.008	1.3229224478230321
chr10	25260001	25300000	chr10	25260001	25530000	270000	40000	11.725863747286878	97.0%	0.0165	1.322299171774911
chr2	144185001	144240000	chr2	143855001	144240000	385000	55000	11.613614652307975	97.5%	0.012	1.3214376872574296
chr2	79240001	79275000	chr2	79000001	79275000	275000	35000	11.389138694445037	98.0%	0.039	1.3204076867698573
chr5	100060001	100120000	chr5	100060001	100340000	280000	60000	9.954629974447462	97.0%	0.040499999999999994	1.3171899014227004
chr1	128585001	128630000	chr1	128585001	128810000	225000	45000	13.23276485169477	98.5%	0.04	1.3157780411399072
chr3	135715001	135750000	chr3	135445001	135750000	305000	35000	8.970955744611512	97.0%	0.052	1.3141483306102477
chr2	71030001	71060000	chr2	70680001	71060000	380000	30000	10.481515350587879	97.5%	0.08	1.31120160518236
chr8	81980001	82035000	chr8	81290001	82035000	745000	55000	4.262268752643814	97.0%	0.089	1.3052842776262157
chr9	123140001	123185000	chr9	123140001	123455000	315000	45000	10.746187556071083	97.5%	0.014	1.300793953314526
chr8	120665001	120695000	chr8	120665001	120925000	260000	30000	13.955650546733436	98.0%	0.0975	1.2945823952372757
chr7	104590001	104620000	chr7	104360001	104620000	260000	30000	10.3117260289131	97.0%	0.0535	1.2926744547800582
chr18	12420001	12460000	chr18	12120001	12460000	340000	40000	7.65964391886494	97.0%	0.08399999999999999	1.2852224502817815
chr18	77770001	77810000	chr18	77770001	78065000	295000	40000	13.532726733523726	97.5%	0.013	1.278322870528032
chr1	161385001	161420000	chr1	161385001	161745000	360000	35000	9.347153638270331	98.0%	0.026000000000000002	1.2777345474417472
chr9	7700001	7745000	chr9	7700001	7910000	210000	45000	17.576800478388346	97.5%	0.0075	1.2770630078767213
chr5	28085001	28115000	chr5	27805001	28115000	310000	30000	8.718521717387796	97.0%	0.0395	1.2626443549101103
chr2	22855001	22880000	chr2	22625001	22880000	255000	25000	11.829134521691582	98.5%	0.015	1.2625124888249808
chr3	101280001	101320000	chr3	100955001	101320000	365000	40000	8.113051638178424	97.0%	0.056	1.26079404981397
chr12	117975001	118010000	chr12	117975001	118515000	540000	35000	5.6099010115979855	97.5%	0.086	1.251944621919485
chr10	21445001	21485000	chr10	21445001	21990000	545000	40000	7.098204176667591	97.0%	0.012	1.2420509471305716
chr17	13170001	13240000	chr17	13170001	13455000	285000	70000	10.338810950337715	97.0%	0.008	1.2406105495073176
chr10	34015001	34050000	chr10	34015001	34335000	320000	35000	9.651021604947013	98.5%	0.0525	1.2347854551054358
chr11	121455001	121500000	chr11	121455001	121695000	240000	45000	18.580584534488416	97.5%	0.007	1.2161554155337224
chr5	36450001	36490000	chr5	36450001	36755000	305000	40000	12.25239213533627	97.0%	0.024	1.2143885229776878
chr13	109215001	109250000	chr13	109215001	109610000	395000	35000	7.15897686899479	97.0%	0.05	1.212171861400918
chr7	132640001	132670000	chr7	132640001	132910000	270000	30000	11.739980411696143	98.5%	0.0655	1.2105152933531758
chr17	17375001	17415000	chr17	17375001	17655000	280000	40000	10.531117592302989	97.0%	0.009	1.210336330217542
chr13	23775001	23855000	chr13	23775001	24005000	230000	80000	13.35476685867074	98.5%	0.025500000000000002	1.2059187554460105
chr6	72390001	72445000	chr6	72390001	72600000	210000	55000	15.998152008973666	98.0%	0.011	1.2056483664406545
chr2	103550001	103585000	chr2	103550001	103865000	315000	35000	11.048501197589895	97.0%	0.069	1.2037375773500216
chr2	145945001	145975000	chr2	145945001	146430000	485000	30000	6.947259407625695	98.0%	0.028	1.1990137580782663
chr7	127645001	127680000	chr7	127645001	127870000	225000	35000	15.964818570447724	98.0%	0.012	1.1966518192083169
chr11	5280001	5315000	chr11	5280001	5470000	190000	35000	19.68865218305078	98.0%	0.020499999999999997	1.1883119630118615
chr13	97220001	97255000	chr13	97220001	97615000	395000	35000	7.470712798457371	97.0%	0.052	1.1812403975371621
chr19	21735001	21760000	chr19	21450001	21760000	310000	25000	11.630509027167715	97.0%	0.042499999999999996	1.1808334493458261
chr11	97470001	97505000	chr11	97470001	97625000	155000	35000	23.962894210520876	99.0%	0.028	1.1690263267795284
chr18	32460001	32495000	chr18	32460001	32890000	430000	35000	7.343382485036913	97.0%	0.047	1.1688355805410207
chr13	50940001	50985000	chr13	50940001	51185000	245000	45000	10.751990690263654	97.5%	0.033	1.1577970608984407
chr10	12675001	12715000	chr10	12675001	13010000	335000	40000	8.662718962259849	97.0%	0.051	1.1421816942061556
chr2	73560001	73605000	chr2	73560001	73920000	360000	45000	8.668494251640935	97.0%	0.041	1.139855404955365
chr13	91455001	91495000	chr13	91455001	91710000	255000	40000	11.026111635769462	97.5%	0.026	1.1362464715726845
chr5	110005001	110045000	chr5	109585001	110045000	460000	40000	6.540891588558699	97.5%	0.0675	1.1358437523435714
chr6	66955001	66990000	chr6	66955001	67165000	210000	35000	12.265539600593717	98.5%	0.0465	1.13476625762322
chr5	74935001	74985000	chr5	74935001	75160000	225000	50000	11.810222963171565	97.5%	0.066	1.126674106106903
chr15	81435001	81505000	chr15	81435001	81700000	265000	70000	14.768869471817743	98.0%	0.002	1.1185279996890947
chr4	120185001	120255000	chr4	120185001	120395000	210000	70000	12.80541926712698	97.0%	0.095	1.1152808807742083
chr1	133160001	133195000	chr1	133160001	133370000	210000	35000	13.414501605005936	97.5%	0.0235	1.1150321491580482
chr8	10565001	10600000	chr8	10565001	11100000	535000	35000	5.609296356316671	97.0%	0.072	1.1070803469413812
chr9	63820001	63855000	chr9	63505001	63855000	350000	35000	10.904146657031989	98.0%	0.023	1.0970455180626406
chr13	45025001	45055000	chr13	45025001	45445000	420000	30000	7.379882447640372	97.0%	0.0415	1.087012222955314
chr6	99025001	99065000	chr6	99025001	99390000	365000	40000	8.282066015622062	97.0%	0.041	1.0860988787325354
chr5	24660001	24700000	chr5	24660001	24915000	255000	40000	11.625503337050333	98.0%	0.017	1.082335918086713
chr3	123150001	123185000	chr3	123150001	123375000	225000	35000	9.956126463966994	98.0%	0.04	1.0800772233689362
chr2	14035001	14070000	chr2	14035001	14320000	285000	35000	10.018008144891045	97.5%	0.015	1.0795932057868864
chr10	59875001	59910000	chr10	59875001	60280000	405000	35000	9.046834185178033	97.5%	0.03	1.078600159094738
chr17	87305001	87370000	chr17	87305001	87575000	270000	65000	12.484528150842882	97.0%	0.0515	1.0773136542693427
chr6	65110001	65155000	chr6	65110001	65615000	505000	45000	6.440451892321886	97.0%	0.023	1.0719558810472203
chr4	40725001	40775000	chr4	40725001	41035000	310000	50000	10.932328305118778	99.0%	0.016	1.0711298475853426
chr4	150455001	150495000	chr4	150245001	150495000	250000	40000	12.739359041689418	97.0%	0.035500000000000004	1.0697227575228312
chr9	64760001	64795000	chr9	64760001	64960000	200000	35000	17.684276120043737	98.0%	0.018000000000000002	1.055353521601268
chr2	43710001	43745000	chr2	43710001	43915000	205000	35000	13.634358263078068	99.0%	0.056	1.0543095140923295
chr11	61175001	61260000	chr11	61175001	61410000	235000	85000	15.836429302290309	97.5%	0.079	1.0527668418130585
chr9	103470001	103510000	chr9	103470001	103765000	295000	40000	11.046650259230269	97.0%	0.015	1.0494700421894942
chr10	75835001	75880000	chr10	75575001	75880000	305000	45000	11.024152259609837	98.0%	0.021	1.044612400912725
chr7	113135001	113165000	chr7	113135001	113325000	190000	30000	13.626663415571905	97.5%	0.045	1.0439125512142275
chr12	85320001	85395000	chr12	85320001	85665000	345000	75000	9.629454757732308	97.0%	0.013	1.0422675211070296
chr9	51275001	51310000	chr9	51080001	51310000	230000	35000	14.431832122537179	97.0%	0.0465	1.0359872814707818
chr2	35635001	35670000	chr2	35635001	35935000	300000	35000	11.3462534595544	98.0%	0.026500000000000003	1.032946827453473
chr7	123410001	123480000	chr7	123005001	123480000	475000	70000	6.755200638316573	97.0%	0.085	1.0302942954203722
chr11	115045001	115085000	chr11	114685001	115085000	400000	40000	7.836076165634043	97.5%	0.0155	1.016925582874037
chr13	58500001	58570000	chr13	58275001	58570000	295000	70000	10.960497976046721	97.5%	0.056	1.014085217210918
chr3	58495001	58535000	chr3	58495001	58705000	210000	40000	12.707224216476572	98.0%	0.066	1.0123318258126814
chr6	41485001	41570000	chr6	41080001	41570000	490000	85000	5.9647257312092625	97.0%	0.06	1.0108712965610678
chr1	64705001	64740000	chr1	64705001	65005000	300000	35000	9.268700903871608	98.0%	0.0245	1.0079917479764955
chr2	112360001	112400000	chr2	112360001	112490000	130000	40000	19.562523198624955	99.0%	0.0455	1.0061943087863263
chr13	83645001	83685000	chr13	83120001	83685000	565000	40000	5.405065961458587	97.0%	0.063	1.0028990494440533
chr3	136655001	136690000	chr3	136655001	136900000	245000	35000	10.21804427771763	97.0%	0.033	1.0022667524290865
chr16	36460001	36490000	chr16	36460001	36810000	350000	30000	7.964888766265095	98.0%	0.032	1.0017687520801055
chr11	80415001	80485000	chr11	80415001	80680000	265000	70000	15.274624024159674	97.0%	0.021	0.9883176259046599
chr7	3795001	3835000	chr7	3795001	4010000	215000	40000	10.920760991064931	99.0%	0.01	0.9862170781230376
chr1	78180001	78235000	chr1	78180001	78500000	320000	55000	8.04247872910568	98.0%	0.0495	0.9841006213397273
chr6	136595001	136660000	chr6	136595001	136800000	205000	65000	14.689618307535486	97.0%	0.012	0.983888749597146
chr14	79375001	79410000	chr14	79375001	79600000	225000	35000	11.944289245327004	97.0%	0.025	0.9837640582863815
chr12	36200001	36235000	chr12	36200001	36710000	510000	35000	5.215970342444819	97.0%	0.0615	0.9629043464487433
chr8	34475001	34505000	chr8	34475001	34780000	305000	30000	8.649329771692134	97.0%	0.066	0.961622433503022
chr5	5480001	5520000	chr5	5480001	5760000	280000	40000	9.027521895123362	97.0%	0.08249999999999999	0.9489439516396445
chr1	170620001	170655000	chr1	170620001	170850000	230000	35000	10.960201816808185	97.5%	0.068	0.9456299159079924
chr3	19885001	19925000	chr3	19885001	20200000	315000	40000	6.666318540468801	97.0%	0.056	0.9316746087817878
chr13	58145001	58170000	chr13	58145001	58395000	250000	25000	11.767918509103543	97.5%	0.043	0.9242576121691867
chr19	4185001	4260000	chr19	4010001	4260000	250000	75000	18.72850024890839	98.0%	0.0775	0.9214749006366998
chr11	49115001	49200000	chr11	49115001	49415000	300000	85000	12.567373136591502	97.0%	0.002	0.9164269219112351
chr2	157325001	157360000	chr2	157325001	157580000	255000	35000	12.527408431596243	98.0%	0.011	0.9159113024586611
chr8	105560001	105620000	chr8	105560001	105805000	245000	60000	12.607918930529715	97.0%	0.05	0.909463276809653
chr6	149125001	149210000	chr6	149125001	149430000	305000	85000	12.01361768919225	98.5%	0.009	0.8537206229953829
chr1	82785001	82810000	chr1	82785001	83010000	225000	25000	13.653508503411313	98.5%	0.023	0.8522053170985607
chr13	43855001	43895000	chr13	43855001	44325000	470000	40000	7.8453502738332865	97.0%	0.0225	0.8492679546797366
chr16	87490001	87525000	chr16	87490001	87760000	270000	35000	10.002133695895143	97.0%	0.0335	0.8462549439707546
chr17	75360001	75400000	chr17	75360001	75630000	270000	40000	10.827691874334445	97.0%	0.068	0.8461203985460148
chr10	83490001	83550000	chr10	83210001	83550000	340000	60000	8.80637572603284	98.5%	0.028999999999999998	0.8430528534518323
chr13	62900001	62940000	chr13	62900001	63135000	235000	40000	11.662225459384553	97.0%	0.055	0.8410666986809053
chr11	96295001	96320000	chr11	96295001	96580000	285000	25000	14.40005375188764	98.0%	0.009	0.8345006344442746
chr11	86985001	87020000	chr11	86645001	87020000	375000	35000	11.628057202912506	97.0%	0.015	0.83405917482174
chr15	103715001	103800000	chr15	103715001	103935000	220000	85000	14.347345796371519	97.0%	0.0535	0.832129728582237
chr1	155280001	155310000	chr1	155280001	155555000	275000	30000	9.971455653316779	97.0%	0.094	0.8244925019212657
chr1	9760001	9790000	chr1	9760001	10090000	330000	30000	11.578156194630601	98.0%	0.0235	0.8189181405733037
chr4	109145001	109185000	chr4	108865001	109185000	320000	40000	10.03442006485215	97.0%	0.0245	0.8131686814998411
chr19	29050001	29090000	chr19	29050001	29360000	310000	40000	12.609342207281998	97.0%	0.0895	0.8046516296511924
chr4	152150001	152205000	chr4	152150001	152485000	335000	55000	9.78218203484615	97.0%	0.029	0.7974087675324465
chr9	40800001	40885000	chr9	40800001	41175000	375000	85000	8.642464755495622	97.0%	0.028	0.7833254518884079
chr2	75585001	75630000	chr2	75585001	75960000	375000	45000	9.273886131012778	97.5%	0.025	0.7766885160537402
chr17	13465001	13500000	chr17	13465001	13850000	385000	35000	7.806299383087127	97.0%	0.092	0.7609180641231731
chr7	102495001	102535000	chr7	102495001	102690000	195000	40000	13.670349140915686	97.5%	0.036	0.7568750529399819
chr5	105635001	105670000	chr5	105405001	105670000	265000	35000	12.776714409698146	98.0%	0.018	0.7560424723227593
chr15	64115001	64170000	chr15	64115001	64630000	515000	55000	6.541156245638024	97.5%	0.023	0.7371979751917144
chr5	3335001	3365000	chr5	3335001	3600000	265000	30000	13.835284473468498	97.5%	0.041	0.7355841526821959
chr10	67305001	67345000	chr10	67305001	67870000	565000	40000	5.841992945339763	97.0%	0.078	0.7342416242698185
chr11	105325001	105395000	chr11	105325001	105910000	585000	70000	7.299813745306692	97.0%	0.027	0.7280158558323847
chr8	81325001	81360000	chr8	81325001	82075000	750000	35000	4.832285736884005	97.0%	0.028499999999999998	0.7279179760050735
chr4	19675001	19740000	chr4	19675001	19950000	275000	65000	9.71219833141068	97.0%	0.034	0.724973657787079
chr15	91590001	91625000	chr15	91590001	91765000	175000	35000	15.923038102095445	97.5%	0.013	0.7218699400614602
chr18	61530001	61570000	chr18	61530001	61745000	215000	40000	12.758105632888563	98.0%	0.012	0.7191308314590577
chr11	87950001	87990000	chr11	87950001	88200000	250000	40000	13.749489789439851	97.0%	0.012	0.7019041895201522
chr2	129385001	129445000	chr2	129145001	129445000	300000	60000	10.905109505773197	97.0%	0.042499999999999996	0.6977685550400183
chr18	3485001	3520000	chr18	3485001	4175000	690000	35000	5.144418147998915	97.5%	0.0975	0.6847315292488303
chr5	25410001	25450000	chr5	25410001	25840000	430000	40000	7.722148732902428	97.0%	0.041499999999999995	0.6787469878796165
chr7	45920001	45955000	chr7	45725001	45955000	230000	35000	14.56602941584214	98.0%	0.067	0.6787017839945286
chr11	59615001	59645000	chr11	59615001	59785000	170000	30000	18.397424925366657	98.0%	0.082	0.6706280477213655
chr16	49755001	49785000	chr16	49755001	50090000	335000	30000	10.24248935408477	98.0%	0.012	0.6583150244950278
chr6	61045001	61085000	chr6	61045001	61315000	270000	40000	10.209010315179247	97.0%	0.045	0.6562607454982817
chr10	118280001	118325000	chr10	118280001	118610000	330000	45000	7.27524999010418	97.0%	0.0395	0.6518983749149946
chr7	106775001	106825000	chr7	106340001	106825000	485000	50000	7.721698014060367	97.5%	0.086	0.6410831511712703
chr3	97890001	97930000	chr3	97890001	98255000	365000	40000	8.072809288175272	98.5%	0.026	0.6368989309439862
chr13	120015001	120055000	chr13	120015001	120315000	300000	40000	6.576549034225999	99.0%	0.020999999999999998	0.634701109240704
chr10	66900001	66935000	chr10	66900001	67305000	405000	35000	9.210488956990224	97.5%	0.006	0.6326316209966992
chr1	160720001	160760000	chr1	160720001	160945000	225000	40000	12.604413392834623	97.5%	0.052	0.6300154163108965
chr10	38860001	38900000	chr10	38860001	39065000	205000	40000	11.224292637985295	97.5%	0.047	0.6067322442178501
chr11	79895001	79925000	chr11	79590001	79925000	335000	30000	12.770321687421438	98.0%	0.068	0.603569686800916
chr14	120130001	120160000	chr14	120130001	120420000	290000	30000	7.014341508680655	97.0%	0.059	0.5974933193578883
chr7	84580001	84615000	chr7	84580001	84795000	215000	35000	12.569158381172844	97.5%	0.043	0.5922412491888892
chr14	120815001	120855000	chr14	120815001	121000000	185000	40000	11.42737536026321	97.0%	0.07	0.582520883192303
chr1	154775001	154810000	chr1	154775001	155015000	240000	35000	11.791636086289772	98.0%	0.048	0.5823668834880238
chr6	142510001	142550000	chr6	142510001	142810000	300000	40000	7.537499555078356	97.0%	0.094	0.5811618473633384
chr18	31905001	31945000	chr18	31905001	32175000	270000	40000	10.188047929837364	97.0%	0.042499999999999996	0.5773106340286573
chr19	21020001	21055000	chr19	21020001	21420000	400000	35000	8.683128439157866	97.0%	0.013000000000000001	0.5748730841052664
chr7	127345001	127380000	chr7	127345001	127590000	245000	35000	14.135559714696635	97.0%	0.095	0.5739943029962457
chr4	123935001	123975000	chr4	123935001	124230000	295000	40000	8.043261253376421	97.0%	0.096	0.5630507624293234
chr7	76380001	76420000	chr7	76380001	76740000	360000	40000	7.535032835608935	97.0%	0.0615	0.5624786527326797
chr2	24275001	24315000	chr2	24275001	24575000	300000	40000	10.736588284793276	97.0%	0.0245	0.5567450310337074
chr5	97115001	97150000	chr5	97115001	97615000	500000	35000	5.232308287551679	97.0%	0.0905	0.5558292777311282
chr16	22525001	22560000	chr16	22335001	22560000	225000	35000	11.560880000095223	97.5%	0.087	0.5492823627484884
chr8	11405001	11450000	chr8	11405001	11720000	315000	45000	10.577822050960059	97.0%	0.046	0.5338500021316689
chr11	52035001	52075000	chr11	52035001	52230000	195000	40000	18.84730531686688	98.0%	0.014	0.5281759392570174
chr16	75765001	75800000	chr16	75765001	76120000	355000	35000	7.787994860097266	97.5%	0.068	0.5223367449332874
chr4	149950001	149980000	chr4	149730001	149980000	250000	30000	14.092597380308606	97.0%	0.012	0.5218645198472357
chr3	96920001	96960000	chr3	96920001	97395000	475000	40000	6.244728775519403	97.0%	0.096	0.521050797685648
chr12	4560001	4595000	chr12	4560001	4770000	210000	35000	11.818175679078555	97.5%	0.081	0.5178737096322186
chr18	65010001	65045000	chr18	65010001	65275000	265000	35000	9.79206945798649	97.0%	0.035	0.5147520951085056
chr14	31635001	31670000	chr14	31635001	31955000	320000	35000	9.255782869972435	97.0%	0.0995	0.5121322502440074
chr1	152755001	152810000	chr1	152755001	153100000	345000	55000	9.189637527119059	97.0%	0.036	0.49672061266808104
chr1	153880001	153915000	chr1	153880001	154185000	305000	35000	8.964037188723516	97.5%	0.036	0.49262053200946065
chr13	107450001	107480000	chr13	107450001	107785000	335000	30000	8.681485444035099	97.0%	0.022	0.4915061900274097
chr12	87755001	87820000	chr12	87755001	88135000	380000	65000	4.749278113306423	97.0%	0.07300000000000001	0.46628098217240244
chr5	137110001	137170000	chr5	137110001	137470000	360000	60000	9.835058414543285	97.0%	0.013	0.46518068292611664
chr1	131585001	131630000	chr1	131585001	131805000	220000	45000	12.444941828246368	98.5%	0.06	0.46379865055141567
chr14	36850001	36890000	chr14	36850001	37045000	195000	40000	11.388612874735996	97.0%	0.07	0.4631943776160775
chr7	64135001	64175000	chr7	63755001	64175000	420000	40000	7.306524549531789	97.0%	0.017	0.4586728857450018
chr9	64370001	64405000	chr9	64370001	64645000	275000	35000	10.942895794170358	98.0%	0.069	0.4564824460507806
chr1	42900001	42940000	chr1	42900001	43115000	215000	40000	11.166113207278773	97.5%	0.066	0.4541631628841582
chr5	76105001	76145000	chr5	75850001	76145000	295000	40000	8.285864061687388	98.0%	0.07	0.45308605112425004
chr15	44430001	44460000	chr15	44430001	44640000	210000	30000	10.690537121979808	97.0%	0.08499999999999999	0.4470171708287887
chr6	115885001	115915000	chr6	115885001	116170000	285000	30000	12.300646270944648	98.5%	0.013	0.446728424257861
chr7	110710001	110750000	chr7	110710001	110985000	275000	40000	11.475855978847045	97.5%	0.031	0.4464647943900239
chr6	59235001	59275000	chr6	59235001	59500000	265000	40000	9.226956689051828	98.5%	0.078	0.44299239455015643
chr1	13130001	13170000	chr1	13130001	13490000	360000	40000	7.753940407912007	97.0%	0.057999999999999996	0.4429857732714464
chr5	105680001	105710000	chr5	105680001	105875000	195000	30000	14.100921952922754	97.5%	0.082	0.42418296137356976
chr6	68655001	68690000	chr6	68655001	68935000	280000	35000	8.80279510017671	97.5%	0.03949999999999999	0.42033656654566565
chr10	80985001	81020000	chr10	80745001	81020000	275000	35000	13.643194164838288	97.5%	0.005	0.41817646420736554
chr11	83175001	83225000	chr11	82910001	83225000	315000	50000	12.60404074596439	97.0%	0.001	0.4159135463481256
chr10	88665001	88745000	chr10	88360001	88745000	385000	80000	8.049699857566972	97.0%	0.062	0.4057313806317758
chr5	124140001	124180000	chr5	124140001	124310000	170000	40000	17.416896852735437	98.5%	0.0165	0.39793111777203977
chr2	112235001	112285000	chr2	112235001	112495000	260000	50000	12.772087250017185	97.0%	0.0445	0.3934962492057974
chr1	34195001	34240000	chr1	34195001	34560000	365000	45000	7.274671800840537	97.0%	0.066	0.39133480562323897
chr5	45650001	45690000	chr5	45430001	45690000	260000	40000	9.633312415375341	97.0%	0.02	0.38025095524845864
chr11	49260001	49285000	chr11	49080001	49285000	205000	25000	17.064035768781427	98.5%	0.011	0.37774887499220966
chr17	8045001	8090000	chr17	8045001	8390000	345000	45000	5.46440203148666	97.0%	0.081	0.3777199460065597
chr13	108030001	108060000	chr13	107770001	108060000	290000	30000	8.45835179425069	97.5%	0.07200000000000001	0.3744181451304
chr4	109470001	109530000	chr4	109470001	109740000	270000	60000	10.123435598937641	97.0%	0.053	0.3689132197082003
chr2	131940001	131995000	chr2	131940001	132255000	315000	55000	11.029452614070966	97.0%	0.091	0.36218491013352194
chr15	27910001	27945000	chr15	27910001	28190000	280000	35000	10.377291518026437	97.0%	0.031	0.3606270041824006
chr8	25960001	26025000	chr8	25735001	26025000	290000	65000	9.53940737243307	97.5%	0.0765	0.35978449700613296
chr7	142430001	142455000	chr7	142430001	142590000	160000	25000	18.601581244440382	98.5%	0.036500000000000005	0.3579141915077622
chr10	60220001	60255000	chr10	59995001	60255000	260000	35000	13.375579791072184	98.0%	0.0125	0.3458680492657273
chr9	87015001	87095000	chr9	87015001	87260000	245000	80000	10.92246417778634	97.0%	0.064	0.33778310394882577
chr11	6180001	6210000	chr11	5985001	6210000	225000	30000	17.697547943992017	98.5%	0.073	0.33632764964218775
chr16	20480001	20565000	chr16	20480001	20715000	235000	85000	13.727779637980191	97.0%	0.014	0.3345899257915553
chr17	83630001	83675000	chr17	83630001	83860000	230000	45000	12.850237388659174	97.0%	0.0485	0.3279692796518127
chr7	3795001	3835000	chr7	3595001	3835000	240000	40000	9.677532695099675	98.0%	0.0215	0.32733968294398175
chr12	31495001	31525000	chr12	31495001	31745000	250000	30000	9.770481305656183	97.5%	0.055	0.322104979277352
chr9	79790001	79820000	chr9	79790001	80110000	320000	30000	10.300213802688512	97.0%	0.0125	0.31595217068485426
chr19	55530001	55565000	chr19	55530001	55920000	390000	35000	8.85880954695929	97.5%	0.075	0.3131675119179928
chr2	19510001	19580000	chr2	19510001	19735000	225000	70000	13.046527044878058	98.0%	0.053	0.31048049687170376
chr13	36015001	36050000	chr13	36015001	36285000	270000	35000	9.707587845717702	97.0%	0.07	0.3103440517935574
chr8	94915001	94960000	chr8	94915001	95215000	300000	45000	9.751053661152467	97.0%	0.076	0.3038917962154945
chr1	78520001	78555000	chr1	78520001	78725000	205000	35000	11.390060744920435	97.0%	0.063	0.2974783646253331
chr5	146180001	146210000	chr5	146180001	146490000	310000	30000	9.268935197135528	97.5%	0.07350000000000001	0.2920621273108466
chr2	172215001	172260000	chr2	172215001	172530000	315000	45000	7.477576058231754	97.0%	0.069	0.2886668352259515
chr11	61700001	61745000	chr11	61495001	61745000	250000	45000	15.799200354425103	97.0%	0.040499999999999994	0.2835289901679221
chr9	45990001	46020000	chr9	45990001	46280000	290000	30000	12.547711417269662	97.0%	0.024	0.2797406788126498
chr5	73410001	73450000	chr5	73410001	73660000	250000	40000	9.143505584537127	97.0%	0.0815	0.2755651495783807
chr16	15875001	15905000	chr16	15875001	16140000	265000	30000	10.259684702653457	97.5%	0.079	0.27238176941574216
chr1	13685001	13725000	chr1	13685001	13885000	200000	40000	12.24804825487609	97.5%	0.032	0.2707597115297978
chr10	41670001	41715000	chr10	41335001	41715000	380000	45000	9.121892349765867	97.0%	0.07500000000000001	0.26769094861498843
chr17	48335001	48410000	chr17	48125001	48410000	285000	75000	11.034785116798563	97.5%	0.085	0.26748591817378875
chr6	54690001	54725000	chr6	54690001	55055000	365000	35000	8.17094497960399	97.5%	0.058	0.2533393958728751
chr2	177825001	177860000	chr2	177825001	178105000	280000	35000	7.818680878257848	97.0%	0.07	0.2390536600863262
chr15	8440001	8470000	chr15	8440001	8630000	190000	30000	14.476216262373276	99.0%	0.0235	0.23817597855000974
chr17	17630001	17670000	chr17	17385001	17670000	285000	40000	11.784650945896564	97.0%	0.056	0.2373786563788803
chr13	37520001	37555000	chr13	37520001	37950000	430000	35000	9.032534065257321	97.5%	0.0205	0.23422717573350166
chr9	70655001	70690000	chr9	70655001	71080000	425000	35000	9.227916594249539	97.0%	0.015	0.21440998252945556
chr9	56920001	56955000	chr9	56920001	57160000	240000	35000	14.371889798768196	97.5%	0.054000000000000006	0.19145192622426244
chr2	72375001	72410000	chr2	72205001	72410000	205000	35000	13.014381699638113	97.0%	0.071	0.18261957934212822
chr18	23745001	23820000	chr18	23745001	24025000	280000	75000	11.557860173785405	97.0%	0.093	0.16339862020361404
chr12	39500001	39530000	chr12	39500001	40090000	590000	30000	4.368394299133606	97.0%	0.089	0.1495015176785718
chr13	56455001	56495000	chr13	56455001	56760000	305000	40000	8.937775788541098	97.5%	0.081	0.14734603088359313
chr12	44185001	44215000	chr12	44185001	44455000	270000	30000	9.33059274549796	97.0%	0.04	0.13238441236210596
chr5	104970001	105020000	chr5	104970001	105335000	365000	50000	8.094280597257079	98.0%	0.041	0.1286160962548967
chr1	90635001	90680000	chr1	90635001	90965000	330000	45000	7.204571176109413	97.0%	0.0865	0.11945346300826794
chr15	34730001	34765000	chr15	34730001	34900000	170000	35000	13.251251623849015	98.0%	0.0955	0.11202064349461817
chr4	97740001	97775000	chr4	97740001	98125000	385000	35000	7.145201207458363	97.0%	0.084	0.1105482136350972
chr2	180570001	180605000	chr2	180570001	180755000	185000	35000	15.693932585031131	98.5%	0.045	0.10541243429958555
chr2	127880001	127950000	chr2	127880001	128230000	350000	70000	10.366361568228841	97.0%	0.03	0.08637025153170255
chr12	109430001	109460000	chr12	109430001	109620000	190000	30000	12.887871393745149	97.5%	0.0765	0.08448601718871723
chr8	45445001	45475000	chr8	45445001	45845000	400000	30000	5.819921997133967	98.0%	0.0775	0.07945985654813828
chr1	173845001	173880000	chr1	173845001	174350000	505000	35000	6.1572436204511245	97.0%	0.053	0.07927761315716679
chr7	88085001	88120000	chr7	88085001	88565000	480000	35000	6.653538726331614	97.0%	0.08249999999999999	0.07700346598592024
chr11	99020001	99055000	chr11	99020001	99300000	280000	35000	15.571273999335101	97.0%	0.0075	0.07091025151502338
chr14	102965001	103000000	chr14	102635001	103000000	365000	35000	19.047158011410453	97.5%	0.091	0.07037666044430116
chr8	22790001	22825000	chr8	22790001	22945000	155000	35000	16.950126816730812	98.0%	0.048	0.056430845083409946
chr10	57565001	57600000	chr10	57565001	57845000	280000	35000	10.637966537288335	97.0%	0.027000000000000003	0.05090148031688616
chr6	128835001	128905000	chr6	128835001	129105000	270000	70000	10.402885640968881	98.0%	0.016	0.04940996702111417
chr7	143065001	143100000	chr7	142880001	143100000	220000	35000	14.587190924564606	98.5%	0.009000000000000001	0.04816263147474787
chr5	9160001	9190000	chr5	9160001	9435000	275000	30000	9.966588348210855	97.0%	0.061	0.03790880131882579
chr2	18855001	18890000	chr2	18855001	19305000	450000	35000	8.02594220888047	97.0%	0.0095	0.03305074244419717
