chr	pos1	pos2	chr2	pos3	pos4	length	width	Mean	maxpixel	pvalue	Stripiness
10	56300001	56370000	10	55010001	56370000	1360000	70000	3.8760013893783096	95.0%	0.16749999999999998	-0.1763782468827843
17	79980001	80070000	17	79650001	80070000	420000	90000	18.875466519172207	98.0%	0.0295	-0.19179018489483632
15	97630001	97720000	15	97630001	98140000	510000	90000	15.591969466100771	96.0%	0.039	-0.1926860656692761
16	44460001	44550000	16	44460001	45120000	660000	90000	9.563549397566739	97.0%	0.0995	-0.20057209335369433
2	155030001	155110000	2	155030001	155470000	440000	80000	16.618141236636212	98.0%	0.1405	-0.22329938185823595
16	30570001	30640000	16	30570001	31080000	510000	70000	15.293373817085557	99.0%	0.157	-0.22435914304640753
11	76230001	76320000	11	76230001	76640000	410000	90000	19.544610016625736	98.0%	0.034	-0.24088638275210053
2	89260001	89340000	2	88540001	89340000	800000	80000	5.461231242543724	95.0%	0.14200000000000002	-0.24459415075503013
4	109440001	109530000	4	109440001	109960000	520000	90000	11.342053770142691	95.0%	0.0715	-0.25240781863311257
17	35260001	35350000	17	35260001	35810000	550000	90000	13.17370266578769	95.0%	0.06	-0.2590746428694012
10	87450001	87540000	10	86950001	87540000	590000	90000	8.236926920328361	96.0%	0.135	-0.26074590366650674
15	84230001	84310000	15	84230001	84600000	370000	80000	19.501503755745087	99.0%	0.153	-0.26215461700598464
4	99890001	99980000	4	99630001	99980000	350000	90000	13.616718167839453	96.0%	0.091	-0.2635770235275434
1	30740001	30810000	1	30740001	31240000	500000	70000	11.45647089412074	98.0%	0.163	-0.26525897547415916
14	49090001	49140000	14	47650001	49140000	1490000	50000	4.373395492797099	96.0%	0.191	-0.26574086512892914
1	84870001	84950000	1	84320001	84950000	630000	80000	8.213973723583145	96.0%	0.193	-0.26965304148995595
10	118350001	118430000	10	117350001	118430000	1080000	80000	5.550951700787492	98.0%	0.0375	-0.27178461208506116
2	139930001	140020000	2	139590001	140020000	430000	90000	15.224026374274318	98.0%	0.073	-0.2803133325806293
12	52470001	52540000	12	52470001	52850000	380000	70000	14.389002457944894	99.0%	0.0885	-0.2807117434571524
12	79580001	79660000	12	79580001	80420000	840000	80000	10.33439644807054	95.0%	0.1355	-0.2836258817154643
7	110260001	110320000	7	110260001	110860000	600000	60000	10.885171998118473	95.0%	0.069	-0.3015639825461416
12	16480001	16550000	12	15510001	16550000	1040000	70000	8.556140013955742	99.0%	0.097	-0.30883889951180377
1	20900001	20980000	1	20900001	21320000	420000	80000	18.2920702901031	99.0%	0.04	-0.3103853084389293
4	73700001	73790000	4	73300001	73790000	490000	90000	7.637033034766983	95.0%	0.185	-0.32910206765438144
1	156190001	156270000	1	155810001	156270000	460000	80000	14.004880125305297	96.0%	0.023	-0.3540820920262448
16	78390001	78480000	16	78390001	78980000	590000	90000	10.933855847436003	95.0%	0.073	-0.3714081163991153
2	91450001	91530000	2	91100001	91530000	430000	80000	16.979912771780015	99.0%	0.054	-0.37469688095011944
2	129000001	129080000	2	128670001	129080000	410000	80000	15.154241915397456	97.0%	0.077	-0.3754658928758531
2	32080001	32140000	2	31510001	32140000	630000	60000	16.002224296699996	96.0%	0.121	-0.37923777947045295
7	11440001	11500000	7	11440001	12380000	940000	60000	3.815879954701815	96.0%	0.183	-0.3848487902769246
4	9110001	9170000	4	9110001	9570000	460000	60000	12.85359183522813	99.0%	0.152	-0.3859713506259824
19	53350001	53430000	19	53350001	53930000	580000	80000	14.970317602908233	96.0%	0.132	-0.4122129345122755
3	83900001	83990000	3	83900001	84310000	410000	90000	14.465972591371797	99.0%	0.065	-0.41561179882238436
10	38800001	38890000	10	36980001	38890000	1910000	90000	3.4905429916081037	95.0%	0.182	-0.4161022875979144
13	15970001	16050000	13	15970001	17710000	1740000	80000	4.994708839795167	96.0%	0.1905	-0.4225091477877183
9	51120001	51210000	9	51120001	51970000	850000	90000	10.288457052850259	96.0%	0.192	-0.4357178460301015
4	33110001	33140000	4	32230001	33140000	910000	30000	11.069534501017431	96.0%	0.069	-0.46039030100146106
10	42930001	43020000	10	41900001	43020000	1120000	90000	8.338959388269334	97.0%	0.1505	-0.4862664545991583
19	47310001	47400000	19	47310001	47820000	510000	90000	16.34604985050005	98.0%	0.083	-0.4866794832486578
8	104910001	105000000	8	104680001	105000000	320000	90000	14.283633196397087	98.0%	0.0495	-0.4871391435849422
11	30200001	30280000	11	29740001	30280000	540000	80000	12.629254843471132	98.0%	0.0545	-0.4873391815467978
2	120830001	120910000	2	120340001	120910000	570000	80000	14.572232725142904	98.0%	0.035	-0.5028275393597206
14	15870001	15940000	14	14990001	15940000	950000	70000	8.882923165617486	95.0%	0.074	-0.5059554421692466
9	69330001	69400000	9	69330001	69780000	450000	70000	15.701668915366318	98.0%	0.146	-0.5065068230584193
9	46180001	46270000	9	45470001	46270000	800000	90000	12.142205516594139	96.0%	0.1185	-0.5332022577832841
6	108730001	108820000	6	108730001	109500000	770000	90000	8.373458703723498	97.0%	0.125	-0.5454556039160191
4	139690001	139780000	4	139690001	140190000	500000	90000	12.295016451301185	95.0%	0.123	-0.556325558187832
11	49620001	49700000	11	49620001	50420000	800000	80000	11.082361918960174	97.0%	0.191	-0.5617164049731317
3	96390001	96450000	3	94910001	96450000	1540000	60000	5.810626902694807	97.0%	0.038	-0.5745407738538194
3	102640001	102730000	3	102640001	102980000	340000	90000	14.777952716498769	96.0%	0.10350000000000001	-0.5755559365271968
12	55270001	55360000	12	55270001	55850000	580000	90000	13.468688579334158	98.0%	0.047	-0.5780665015274441
12	106230001	106300000	12	106230001	106940000	710000	70000	10.555061422951544	98.0%	0.105	-0.5841870588917527
14	77910001	77980000	14	77440001	77980000	540000	70000	10.516193878840452	98.0%	0.1585	-0.5848854983357433
2	163300001	163370000	2	162900001	163370000	470000	70000	17.086445525141958	99.0%	0.05	-0.5864996846434859
6	128820001	128900000	6	128820001	129350000	530000	80000	15.359803115383842	99.0%	0.029	-0.5963104780767841
3	138610001	138680000	3	138610001	139250000	640000	70000	11.5140061269992	99.0%	0.1975	-0.6030751960352905
16	44010001	44100000	16	43460001	44100000	640000	90000	10.261648021014079	96.0%	0.1955	-0.6073883969054508
1	88700001	88790000	1	88020001	88790000	770000	90000	10.162114559577823	96.0%	0.181	-0.6147691737311366
3	96260001	96350000	3	96260001	96660000	400000	90000	16.828291218620254	99.0%	0.013000000000000001	-0.6199789864296935
14	75330001	75420000	14	75330001	75700000	370000	90000	15.439522744068519	98.0%	0.075	-0.6222395733020725
8	70890001	70960000	8	70890001	71540000	650000	70000	9.755101843983253	96.0%	0.189	-0.6240910258212873
14	31580001	31660000	14	31040001	31660000	620000	80000	13.93274979753704	97.0%	0.1	-0.6255074121033595
6	119190001	119260000	6	119190001	119940000	750000	70000	9.498770316266516	97.0%	0.15	-0.6390134894976175
19	57140001	57210000	19	57140001	57700000	560000	70000	14.314697875368859	95.0%	0.125	-0.6469555641792598
4	130810001	130870000	4	130810001	131790000	980000	60000	6.284414484641473	97.0%	0.1245	-0.6532215174185354
5	104950001	105040000	5	104950001	105680000	730000	90000	10.64179068327082	96.0%	0.037	-0.6769393491939844
11	23670001	23730000	11	23670001	24260000	590000	60000	14.321714180139958	95.0%	0.114	-0.684476162189005
10	117160001	117240000	10	116310001	117240000	930000	80000	9.241105264390823	95.0%	0.197	-0.6927344625343891
8	81770001	81850000	8	81370001	81850000	480000	80000	14.354907686900624	99.0%	0.099	-0.693547361380426
10	3300001	3390000	10	3300001	3950000	650000	90000	12.076329401001463	97.0%	0.176	-0.6974287719252893
3	20640001	20710000	3	20640001	22610000	1970000	70000	3.9828584324181437	95.0%	0.189	-0.7375611013926187
1	167160001	167240000	1	167160001	167680000	520000	80000	11.95375511949523	98.0%	0.11649999999999999	-0.7518009834815585
16	87500001	87580000	16	87500001	88630000	1130000	80000	6.967767184389658	95.0%	0.176	-0.7863626851896605
2	132460001	132530000	2	131940001	132530000	590000	70000	10.788046543072634	96.0%	0.194	-0.7889323196828872
2	143970001	144060000	2	143970001	144580000	610000	90000	12.333017717831005	97.0%	0.166	-0.7889636545503366
10	111480001	111540000	10	111480001	111980000	500000	60000	14.201570304182368	99.0%	0.1075	-0.7907242872758864
1	154770001	154860000	1	154770001	155550000	780000	90000	7.819705418200568	95.0%	0.153	-0.7909886212358094
7	4090001	4180000	7	4090001	5050000	960000	90000	9.11268161936306	97.0%	0.037	-0.7957593201560766
15	12040001	12110000	15	11610001	12110000	500000	70000	12.571739131064145	97.0%	0.154	-0.821151641926056
7	3570001	3630000	7	3570001	4150000	580000	60000	10.803593742363121	99.0%	0.1555	-0.825248413198304
17	53340001	53420000	17	51010001	53420000	2410000	80000	3.135226136902785	96.0%	0.16	-0.8371886960017081
14	120210001	120270000	14	120210001	120800000	590000	60000	11.333814079929114	97.0%	0.161	-0.8808350602988654
3	121700001	121770000	3	121140001	121770000	630000	70000	10.864801868818375	99.0%	0.038	-0.8834932689637452
13	64280001	64370000	13	64280001	64770000	490000	90000	12.447055895280863	95.0%	0.181	-0.889039293974372
9	62240001	62330000	9	62240001	62760000	520000	90000	14.455240633979404	98.0%	0.139	-0.8951852403751132
13	21670001	21750000	13	21670001	22040000	370000	80000	14.179868636209802	99.0%	0.095	-0.9321995474007677
4	88820001	88890000	4	87720001	88890000	1170000	70000	6.187697149186632	96.0%	0.088	-0.9550815098577338
9	58500001	58580000	9	58500001	58940000	440000	80000	15.029499747954553	99.0%	0.1445	-0.972704854557356
16	19950001	20010000	16	19950001	20580000	630000	60000	10.004481896904213	96.0%	0.157	-0.9741967895872085
15	38470001	38530000	15	37960001	38530000	570000	60000	12.188124465635717	98.0%	0.073	-0.9787589628390923
10	83490001	83560000	10	82750001	83560000	810000	70000	8.23360527733941	98.0%	0.044	-0.9797508245039791
12	108980001	109050000	12	108980001	109410000	430000	70000	14.097248298398126	98.0%	0.099	-1.009977151369749
2	11660001	11740000	2	11310001	11740000	430000	80000	20.162723836772635	99.0%	0.015	-1.0108966389085592
2	174480001	174570000	2	174480001	174930000	450000	90000	16.785737291595034	98.0%	0.084	-1.0383413005880184
15	85680001	85750000	15	85310001	85750000	440000	70000	15.68198095938301	97.0%	0.095	-1.0427715332560996
1	173430001	173500000	1	173430001	174230000	800000	70000	7.820527115202786	99.0%	0.173	-1.0726433026691948
5	138080001	138160000	5	137300001	138160000	860000	80000	6.932894790017147	96.0%	0.101	-1.0804858803026594
9	117040001	117100000	9	117040001	117570000	530000	60000	13.732410567848284	99.0%	0.151	-1.0870994859373497
14	121420001	121490000	14	120850001	121490000	640000	70000	11.23654201208164	98.0%	0.1425	-1.0925421731957168
8	123430001	123520000	8	123430001	124840000	1410000	90000	5.6736582923939505	95.0%	0.172	-1.0992712492856018
5	123430001	123500000	5	123430001	123980000	550000	70000	16.31442748934191	98.0%	0.195	-1.1136814233946473
13	51650001	51730000	13	51650001	52500000	850000	80000	11.595795409892343	97.0%	0.198	-1.1565593693143414
13	35060001	35130000	13	35060001	35950000	890000	70000	8.460028601437546	97.0%	0.182	-1.160387194936935
5	143540001	143610000	5	143540001	143990000	450000	70000	16.149245917721508	99.0%	0.125	-1.169366694249341
1	87910001	87990000	1	87430001	87990000	560000	80000	16.791706989091153	99.0%	0.067	-1.170202632962454
16	95940001	96000000	16	95300001	96000000	700000	60000	14.084179627157702	99.0%	0.018	-1.1782888773354259
7	13250001	13330000	7	12780001	13330000	550000	80000	10.933662889130073	95.0%	0.022	-1.17995592356942
15	52680001	52770000	15	52680001	53350000	670000	90000	9.417740587051057	95.0%	0.189	-1.2010606898907041
18	24260001	24350000	18	24260001	24680000	420000	90000	13.856477142417823	98.0%	0.126	-1.2125139812892558
15	73180001	73250000	15	72510001	73250000	740000	70000	9.301799062942747	98.0%	0.0565	-1.2175555296421792
1	119550001	119620000	1	119160001	119620000	460000	70000	11.567844648316443	97.0%	0.1755	-1.2191653246559675
2	168620001	168710000	2	168250001	168710000	460000	90000	14.212179902199843	98.0%	0.0945	-1.2358103600776764
11	63870001	63960000	11	63870001	64930000	1060000	90000	7.779852975188913	95.0%	0.099	-1.3097078331958067
8	13520001	13600000	8	13520001	14130000	610000	80000	14.968439811942984	98.0%	0.108	-1.313316359979986
1	106700001	106770000	1	105990001	106770000	780000	70000	11.5546530974372	96.0%	0.0645	-1.3185749706902268
2	117440001	117530000	2	116880001	117530000	650000	90000	11.130742020587109	98.0%	0.058	-1.3633302358607522
11	78550001	78620000	11	78550001	79470000	920000	70000	12.567431692091777	97.0%	0.1725	-1.3739879732037392
4	141570001	141660000	4	141230001	141660000	430000	90000	15.290449682575078	98.0%	0.074	-1.377398609763828
18	32870001	32930000	18	32870001	33600000	730000	60000	11.047278042595032	98.0%	0.069	-1.399408844170302
10	37050001	37140000	10	37050001	38510000	1460000	90000	7.146345914995201	96.0%	0.052500000000000005	-1.4220143554399265
2	68730001	68810000	2	68730001	69600000	870000	80000	8.542822142171271	97.0%	0.091	-1.4498996651446616
17	6040001	6130000	17	6040001	6870000	830000	90000	10.758302814817306	97.0%	0.173	-1.460097524693292
6	34170001	34250000	6	33240001	34250000	1010000	80000	8.77111632259197	98.0%	0.09	-1.5168824199031143
7	122170001	122260000	7	122170001	122880000	710000	90000	11.883069974922293	96.0%	0.054	-1.526129425636129
4	137910001	137990000	4	137670001	137990000	320000	80000	21.29749938636598	96.0%	0.0975	-1.530122932880352
13	17380001	17460000	13	15990001	17460000	1470000	80000	5.59464809316987	96.0%	0.073	-1.6139864169047842
2	118430001	118510000	2	118430001	118890000	460000	80000	18.232089649152226	99.0%	0.0265	-1.6166590447649352
1	134100001	134160000	1	133010001	134160000	1150000	60000	7.726330114723528	95.0%	0.16	-1.630243952709183
18	4220001	4290000	18	4220001	4750000	530000	70000	14.346695232522944	99.0%	0.119	-1.6523710457050786
8	122580001	122670000	8	122580001	123300000	720000	90000	16.187109415166372	98.0%	0.0635	-1.7001408174517019
11	117170001	117260000	11	117170001	117800000	630000	90000	17.20904219294973	95.0%	0.144	-1.7579882900051955
11	83180001	83250000	11	82890001	83250000	360000	70000	16.746457885467695	98.0%	0.009	-1.8106349122125305
17	8140001	8220000	17	7860001	8220000	360000	80000	14.182037550624438	97.0%	0.04	-1.8327020758226573
9	25110001	25200000	9	25110001	25590000	480000	90000	15.917804138343712	99.0%	0.0945	-1.937055161948376
17	7140001	7230000	17	6710001	7230000	520000	90000	14.636106990954993	97.0%	0.0385	-1.9700802223206524
7	128300001	128380000	7	128300001	128670000	370000	80000	23.02696704748175	99.0%	0.053	-2.1234707080988606
14	53070001	53160000	14	53070001	55110000	2040000	90000	3.1212607618848653	95.0%	0.129	-2.1896751040831655
5	105100001	105180000	5	105100001	105910000	810000	80000	7.584310039557708	95.0%	0.178	-2.281148073307389
19	5710001	5800000	19	5710001	6350000	640000	90000	16.520237394687168	95.0%	0.038000000000000006	-2.337821289456833
4	106760001	106850000	4	106760001	107370000	610000	90000	15.005480436761335	99.0%	0.046	-2.376637904897239
4	155230001	155300000	4	154860001	155300000	440000	70000	20.36561495510768	99.0%	0.0905	-2.4117129179821633
19	34220001	34280000	19	34220001	34950000	730000	60000	13.776068501311846	96.0%	0.16	-2.4258795076953468
14	8550001	8630000	14	8550001	9790000	1240000	80000	5.683916919480234	97.0%	0.1535	-2.4849898468001754
6	136570001	136660000	6	136570001	136980000	410000	90000	15.449754196662203	98.0%	0.134	-2.5072117810810988
18	3970001	4020000	18	3480001	4020000	540000	50000	14.243453057172085	98.0%	0.119	-2.520096057469486
2	75720001	75800000	2	75260001	75800000	540000	80000	15.264050650177511	97.0%	0.182	-2.5614954138203276
10	41670001	41730000	10	41280001	41730000	450000	60000	18.12502147459075	99.0%	0.067	-2.5864876177085914
6	129230001	129280000	6	128780001	129280000	500000	50000	18.696492818229657	99.0%	0.010499999999999999	-2.617480387356828
5	124250001	124340000	5	123610001	124340000	730000	90000	14.29035092551412	98.0%	0.061	-2.6583076667726604
15	53320001	53410000	15	52490001	53410000	920000	90000	9.270746231923741	96.0%	0.1115	-2.694707121152891
10	41970001	42050000	10	41970001	42870000	900000	80000	10.80997477435168	98.0%	0.1915	-2.7401439778013796
4	6970001	7040000	4	6970001	7580000	610000	70000	13.153975230683375	98.0%	0.13	-2.773396201495378
2	71800001	71870000	2	71130001	71870000	740000	70000	12.352776822836535	98.0%	0.1935	-2.8258423688156844
5	140270001	140360000	5	139820001	140360000	540000	90000	18.619313703953754	99.0%	0.04	-2.908870850959203
16	76530001	76620000	16	76210001	76620000	410000	90000	17.872050994473476	97.0%	0.147	-3.150552877631881
3	50370001	50460000	3	50370001	50880000	510000	90000	13.220728742119578	98.0%	0.157	-3.340077336628525
14	78640001	78700000	14	78640001	79600000	960000	60000	8.943407875485535	98.0%	0.07	-3.3908750270855608
14	54140001	54230000	14	53380001	54230000	850000	90000	12.849809151858924	96.0%	0.033	-3.5844829377120053
5	72670001	72740000	5	72250001	72740000	490000	70000	15.32822181421714	96.0%	0.178	-3.59664893052739
7	58540001	58630000	7	58540001	59310000	770000	90000	11.670103579147437	98.0%	0.053	-3.66531266893776
6	119910001	119990000	6	119910001	120500000	590000	80000	13.757424952998475	98.0%	0.159	-3.8409688947477205
16	75750001	75800000	16	75750001	77140000	1390000	50000	7.852421575499152	95.0%	0.098	-3.953061235966173
18	76390001	76470000	18	76390001	77350000	960000	80000	7.130423107169491	95.0%	0.133	-4.206908616420279
6	120170001	120250000	6	119780001	120250000	470000	80000	18.29090895172614	99.0%	0.081	-4.522523627730019
8	124340001	124420000	8	123710001	124420000	710000	80000	13.948817412548815	98.0%	0.119	-4.943293927936778
1	60820001	60900000	1	60150001	60900000	750000	80000	14.533509020085239	99.0%	0.073	-4.955991764270248
4	6530001	6600000	4	6530001	8120000	1590000	70000	6.621847819068252	97.0%	0.193	-5.008548812871097
6	99030001	99110000	6	99030001	99520000	490000	80000	17.04157612817507	99.0%	0.198	-5.077456868606416
1	191280001	191370000	1	191280001	192120000	840000	90000	13.335687319190978	97.0%	0.0465	-5.081954874756296
13	43840001	43910000	13	43840001	44820000	980000	70000	11.99804923309934	99.0%	0.15150000000000002	-5.096882667498812
12	15540001	15630000	12	15540001	16500000	960000	90000	9.379282610952862	99.0%	0.1565	-6.167675802990147
11	5080001	5160000	11	5080001	5770000	690000	80000	19.069936908772153	99.0%	0.17	-6.508435772622158
5	65950001	66040000	5	65240001	66040000	800000	90000	11.45679272760788	97.0%	0.14600000000000002	-6.77240495633595
4	7660001	7720000	4	6490001	7720000	1230000	60000	8.85687393335088	96.0%	0.07	-12.596786370807296
